,Unnamed: 0,corr_train,corr_test,r2_train,r2_test,num_obs,num_features,nrmse,baseline_nrmse,tumor,method,feature,measure
871,max,1.0,0.9911898465374964,1.0,0.980711810089848,792.0,895.0,63296741448057.28,1.399342158360009,tumor7,linreg,stringhi,max
872,count,13196.0,13196.0,13196.0,13196.0,13196.0,13196.0,13196.0,13196.0,tumor7,linreg,all,count
873,mean,0.9641443071704868,0.0511064716571351,0.9301298205268724,-5.915944451248737e+24,526.4652925128827,13811.0,331222397020.7014,0.3606328588711685,tumor7,linreg,all,mean
874,std,0.0445482485677394,0.2180693663793652,0.0921366809915116,7.313014454499897e+25,268.5749705838164,0.0,772019058183.9536,0.1215011971839185,tumor7,linreg,all,std
875,min,0.4038965586883224,-0.6724460303985876,-1.8297370330954543,-3.715746137847939e+27,40.0,13811.0,3.2836840690592485e-15,0.1543175939665082,tumor7,linreg,all,min
876,25%,0.958907233105536,-0.051967025981031,0.9194690078445702,-1.3439615808582146e+24,260.0,13811.0,42017677635.55331,0.2771949867396862,tumor7,linreg,all,25%
877,50%,0.9752469942098558,0.0078638727389803,0.9510818851304764,-3.0454926651566294e+23,624.0,13811.0,173520001833.89587,0.3325825353101483,tumor7,linreg,all,50%
878,75%,0.9873106758175636,0.0753982310103894,0.9747822347506108,-1.5177928934865246e+22,792.0,13811.0,365934936241.46826,0.4138047095178238,tumor7,linreg,all,75%
879,max,1.0,1.0,1.0,1.0,792.0,13811.0,18013733064284.152,1.399342158360009,tumor7,linreg,all,max
880,count,13019.0,13019.0,13019.0,13019.0,13019.0,13019.0,13019.0,13019.0,tumor7,boosting,single,count
881,mean,0.9029141253171492,0.5169626639472875,0.8238849879559004,0.1236395908749389,529.7873108533681,1.0,0.3167571847714666,0.3609246173282459,tumor7,boosting,single,mean
882,std,0.1340862285780352,0.2293063062089906,0.1742039850759375,0.5360850065204525,268.3779887020711,0.0,0.1183117356189014,0.1213717442311453,tumor7,boosting,single,std
883,min,-2.1800276962496131e-16,-0.6195358258388052,-0.0141285490295013,-21.348761655493725,40.0,1.0,0.0005829977042774,0.1543175939665082,tumor7,boosting,single,min
884,25%,0.9058033134056372,0.4206927703605201,0.8038129310808653,-0.0043343693868003,263.5,1.0,0.2343814292030047,0.2773874858504794,tumor7,boosting,single,25%
885,50%,0.9347422198651124,0.563424988749456,0.8606877896346055,0.229870497238618,628.0,1.0,0.2865053979582156,0.3328431908529233,tumor7,boosting,single,50%
886,75%,0.9583988201669588,0.6713039158502292,0.9115093663537644,0.4017248524620159,792.0,1.0,0.370973267533634,0.4142366821301356,tumor7,boosting,single,75%
887,max,0.9999999711027416,0.9999998797493148,0.9999999410826692,0.999999670078046,792.0,1.0,2.2263201433874045,1.399342158360009,tumor7,boosting,single,max
888,count,13040.0,13040.0,13040.0,13040.0,13040.0,13040.0,13040.0,13040.0,tumor7,boosting,corum,count
889,mean,0.9152089837732944,0.563358286392503,0.8482856039641881,0.205399380566961,529.5483895705521,6.603911042944786,0.3016609450692221,0.3607666814745984,tumor7,boosting,corum,mean
890,std,0.1306423233978973,0.2398174569742472,0.1707027045438535,0.5416726030449646,268.23657753594784,21.68215622348572,0.1239010615743317,0.1213665187090553,tumor7,boosting,corum,std
891,min,-2.1800276962496131e-16,-0.6195358258388052,-0.0141285490295013,-21.348761655493725,40.0,1.0,0.0005829977042774,0.1543175939665082,tumor7,boosting,corum,min
892,25%,0.9164225316512268,0.461605355435266,0.8269702304138591,0.052816479249107,264.0,1.0,0.2143360436565001,0.2772636224176132,tumor7,boosting,corum,25%
893,50%,0.9466449257698624,0.6160702736124118,0.887531529436006,0.3149315351577892,628.0,1.0,0.275546797610278,0.332746390048045,tumor7,boosting,corum,50%
894,75%,0.971512707229674,0.7320016291935438,0.9414759215592342,0.5054626711611045,792.0,1.0,0.3624167091541136,0.4141519775124889,tumor7,boosting,corum,75%
895,max,0.9999999992338884,0.9999998797493148,0.9999999984423624,0.999999670078046,792.0,268.0,1.2290559878372245,1.399342158360009,tumor7,boosting,corum,max
896,count,13173.0,13173.0,13173.0,13173.0,13173.0,13173.0,13173.0,13173.0,tumor7,boosting,string,count
897,mean,0.963768051928724,0.7502012590239665,0.931073008796894,0.5721863277011114,527.0039474683064,322.3716693236165,0.2170106866335526,0.3604165933171311,tumor7,boosting,string,mean
898,std,0.0506341694901459,0.2063722202747178,0.0794945823048599,0.3203324134321125,268.4079554224634,229.4034653553,0.0951313830251272,0.121206771490779,tumor7,boosting,string,std
899,min,-2.1800276962496131e-16,-0.7091236278942062,-0.0057190996374325,-8.543145906769194,40.0,1.0,2.0641738904143214e-07,0.1543175939665082,tumor7,boosting,string,min
900,25%,0.9586577494742752,0.7115356616868486,0.918685303516605,0.4824535446216328,261.0,149.0,0.1504302622569681,0.2771102516250791,tumor7,boosting,string,25%
901,50%,0.9750943286312536,0.8210587914908057,0.9506715953559134,0.6656714997259598,626.0,264.0,0.1893251026891682,0.3325007900268224,tumor7,boosting,string,50%
902,75%,0.9870166947804088,0.8757328513367814,0.974135163921402,0.761673710872484,792.0,447.0,0.2624254855236021,0.4135834702877077,tumor7,boosting,string,75%
903,max,0.9999999999999928,0.9999999999999712,0.9999999999999732,0.9999999999999388,792.0,950.0,1.1837842005537085,1.399342158360009,tumor7,boosting,string,max
904,count,13123.0,13123.0,13123.0,13123.0,13123.0,13123.0,13123.0,13123.0,tumor7,boosting,stringhi,count
905,mean,0.9497302184675454,0.6711075608486241,0.907982167383543,0.4129773776605087,528.1367827478473,39.64924178922502,0.2547051053484347,0.3605041897365738,tumor7,boosting,stringhi,mean
906,std,0.0891533909289696,0.2380718352100124,0.1203217095286638,0.4709882295727529,268.15197054589925,64.62414427177353,0.1143942640863945,0.1212885985723507,tumor7,boosting,stringhi,std
907,min,-2.1800276962496131e-16,-0.6195358258388052,-0.0141285490295013,-21.348761655493725,40.0,1.0,0.0003997546280785,0.1543175939665082,tumor7,boosting,stringhi,min
908,25%,0.9473721823762457,0.5863567877124877,0.894089360971773,0.279453268209025,263.5,2.0,0.1729901191502129,0.2770679140649364,tumor7,boosting,stringhi,25%
909,50%,0.9697637980793516,0.7483714967318723,0.9394635265173746,0.5400647115592302,628.0,10.0,0.2256973756380275,0.332521424140019,tumor7,boosting,stringhi,50%
910,75%,0.983760117180646,0.8326849935264626,0.9674187800013412,0.6834104784768451,792.0,49.0,0.3099087477247115,0.4137712356601837,tumor7,boosting,stringhi,75%
911,max,0.999999999999926,0.9999999181673064,0.9999999999998442,0.9999997702719412,792.0,895.0,1.2290559878372245,1.399342158360009,tumor7,boosting,stringhi,max
912,count,13595.0,13595.0,13595.0,13595.0,13595.0,13595.0,13595.0,13595.0,tumor8,forest,single,count
913,mean,0.6195822006877505,0.4221057339811886,0.3799443083003151,0.1733008485640534,636.9742552408974,1.0,0.3418285562182674,0.3894894052445279,tumor8,forest,single,mean
914,std,0.1411957862534389,0.2123644669163216,0.176755266698815,0.2763737055346452,328.8427731327183,0.0,0.1214726906072354,0.1385061046245532,tumor8,forest,single,std
915,min,-1.080457531582353e-16,-0.7139324192014416,-0.0001594795372212,-15.732958842964075,40.0,1.0,0.1442974080168959,0.1638685570102454,tumor8,forest,single,min
916,25%,0.5264308789141596,0.2835595526985761,0.2471738740836251,0.0537207510057598,312.0,1.0,0.2607929813246912,0.2932839382687698,tumor8,forest,single,25%
917,50%,0.6166103778233268,0.4364485812428614,0.3556901142926927,0.1676770014449928,768.0,1.0,0.3112399001482962,0.3548699653528526,tumor8,forest,single,50%
918,75%,0.7111101222316301,0.5793599032990655,0.4868010807053103,0.3138536482358611,951.0,1.0,0.388275574674337,0.4497416773919869,tumor8,forest,single,75%
919,max,0.9796659792312408,0.960883020173961,0.9595872389528244,0.9204551889697218,958.0,1.0,1.6100810807447534,1.399342158360009,tumor8,forest,single,max
920,count,13599.0,13599.0,13599.0,13599.0,13599.0,13599.0,13599.0,13599.0,tumor8,forest,corum,count
921,mean,0.654350598706611,0.4539478909476668,0.4182995724213643,0.2013600543066908,636.9538201338333,6.557688065298919,0.3367220382351832,0.3894773782276208,tumor8,forest,corum,mean
922,std,0.1393425005961551,0.2112604439080597,0.1748364047355632,0.2769225995138756,328.80502251297446,21.775919098280266,0.1231468145009809,0.1384893287762149,tumor8,forest,corum,std
923,min,-1.3251363608092452e-16,-0.7139324192014417,-0.0001594795372212,-15.732958842964075,40.0,1.0,0.1268064387054933,0.1638685570102454,tumor8,forest,corum,min
924,25%,0.5682418100483005,0.3233785611995634,0.2911471963347372,0.0775501554304453,312.0,1.0,0.2545947677516693,0.2932839382687698,tumor8,forest,corum,25%
925,50%,0.6600540844647281,0.4784534993813276,0.4033159335408431,0.2051136475068744,768.0,1.0,0.3071865434117671,0.3548699653528526,tumor8,forest,corum,50%
926,75%,0.7473329445684246,0.607848322419257,0.5311108295309301,0.3486915193637023,951.0,1.0,0.3849654355900818,0.4497091509341142,tumor8,forest,corum,75%
927,max,0.9796659792312404,0.9619741948263514,0.9595872389528244,0.9204551889697218,958.0,274.0,1.3956632190103648,1.399342158360009,tumor8,forest,corum,max
928,count,13606.0,13606.0,13606.0,13606.0,13606.0,13606.0,13606.0,13606.0,tumor8,forest,string,count
929,mean,0.8431742406410712,0.6113987213827229,0.6489531222328498,0.3620158574185018,636.7121123033955,342.27326179626635,0.2979987334600066,0.3895970803021698,tumor8,forest,string,mean
930,std,0.0793172198784085,0.1918507182321955,0.1439851218932901,0.2377917320613016,328.9007092440873,293.8342904174247,0.109793477375621,0.1386035271632021,tumor8,forest,string,std
931,min,-1.080457531582353e-16,-0.6950701881419783,-0.0001159566524222,-6.398030451477954,40.0,1.0,0.1225000345832053,0.1638685570102454,tumor8,forest,string,min
932,25%,0.8021412221891533,0.5265602401461034,0.5515743903392942,0.2350686943832304,312.0,149.0,0.22525299380625,0.2933481957915491,tumor8,forest,string,25%
933,50%,0.8452965095352503,0.6500866665853448,0.64925876835332,0.3788914458455179,768.0,266.0,0.2711470958293932,0.3549214538038171,tumor8,forest,string,50%
934,75%,0.8889954172516806,0.7427557109852896,0.7449163283060996,0.5168127822406801,951.0,451.0,0.338268916779752,0.4498125396152271,tumor8,forest,string,75%
935,max,0.9911746628452132,0.9818242240591466,0.9800672758854811,0.9391954678272092,958.0,4554.0,1.6556279968754188,1.399342158360009,tumor8,forest,string,max
936,count,13602.0,13602.0,13602.0,13602.0,13602.0,13602.0,13602.0,13602.0,tumor8,forest,stringhi,count
937,mean,0.7444162407539221,0.5276333936753431,0.5231185675017781,0.2745935648980587,636.8511983531833,39.23680341126305,0.3195291769143093,0.3895163443817021,tumor8,forest,stringhi,mean
938,std,0.1242411171980906,0.2072412484278122,0.1730860698352553,0.283595727881631,328.8479053364388,64.55782664495406,0.1182472538347049,0.1385341718172973,tumor8,forest,stringhi,std
939,min,-1.080457531582353e-16,-0.720726500837644,-0.0001159566524222,-15.73295884296407,40.0,1.0,0.1230842235566805,0.1638685570102454,tumor8,forest,stringhi,min
940,25%,0.6776054275751522,0.4161796727947786,0.4025325553419455,0.1451938289448018,312.0,2.0,0.240584072821288,0.2933110977035951,tumor8,forest,stringhi,25%
941,50%,0.7615759085797211,0.5611544733545559,0.5234009997834936,0.2876146555346833,768.0,10.0,0.2919751991291742,0.3548848506349433,tumor8,forest,stringhi,50%
942,75%,0.8248259641444569,0.6777283656028723,0.6390433972970758,0.4317837439375932,951.0,48.0,0.3643233356463992,0.4497562399494214,tumor8,forest,stringhi,75%
943,max,0.9890780292244524,0.984584915347832,0.9759821719032704,0.9207932440987922,958.0,902.0,1.2991646847226566,1.399342158360009,tumor8,forest,stringhi,max
944,count,13637.0,13637.0,13637.0,13637.0,13637.0,13637.0,13637.0,13637.0,tumor8,forest,all,count
945,mean,0.8903016431075899,0.6583747330324269,0.7241365895506191,0.4100787358864214,635.8025958788589,14264.0,0.286177661165408,0.3899585229760443,tumor8,forest,all,mean
946,std,0.0513540208347776,0.1858149118016822,0.1175363396586426,0.2292492292704785,329.2185399787141,0.0,0.1069498844385847,0.138926285376625,tumor8,forest,all,std
947,min,0.5254247907256684,-0.6691069511521273,0.2470506104785491,-6.135165074006308,40.0,14264.0,0.1163962662937965,0.1638685570102454,tumor8,forest,all,min
948,25%,0.8582870463669512,0.5897518776223244,0.644270995273127,0.2866016868198808,310.0,14264.0,0.2149190767862501,0.2935587091626612,tumor8,forest,all,25%
949,50%,0.8881298493641595,0.7000447659517915,0.7260712391924091,0.4312665125535191,767.0,14264.0,0.259703536260547,0.3551983898226533,tumor8,forest,all,50%
950,75%,0.9229942502359108,0.7821208238635244,0.8060267734377392,0.565224394693995,951.0,14264.0,0.3260879758891469,0.450475978031792,tumor8,forest,all,75%
951,max,0.9932190901392832,0.9936881440505972,0.981158578264452,0.9427395984999614,958.0,14264.0,1.340584860697357,1.399342158360009,tumor8,forest,all,max
952,count,13595.0,13595.0,13595.0,13595.0,13595.0,13595.0,13595.0,13595.0,tumor8,elastic,single,count
953,mean,0.3806534871187063,0.3704754224654363,0.1540562623955383,0.1112588885120829,636.9742552408974,1.0,0.3585603721988395,0.3894894052445279,tumor8,elastic,single,mean
954,std,0.2018618125028863,0.2182218585180695,0.20013440285104,0.3764424408817698,328.8427731327183,0.0,0.141534906497722,0.1385061046245532,tumor8,elastic,single,std
955,min,-0.0989919079345866,-0.8205649655388565,-6.405885546997941,-24.165224613600163,40.0,1.0,0.153047012654381,0.1638685570102454,tumor8,elastic,single,min
956,25%,0.2288939145878178,0.2192505095192995,0.0315689712787886,0.0057195194905909,312.0,1.0,0.2687638258656648,0.2932839382687698,tumor8,elastic,single,25%
957,50%,0.3911196633178892,0.3883956017696749,0.1303020906674428,0.1030671447912292,768.0,1.0,0.3214326874312575,0.3548699653528526,tumor8,elastic,single,50%
958,75%,0.5345391855438019,0.5349780448887363,0.2620136356138737,0.2383728284955008,951.0,1.0,0.4053869096624035,0.4497416773919869,tumor8,elastic,single,75%
959,max,0.9018917701319854,0.9351644073563724,0.8035463356949906,0.8714146615589129,958.0,1.0,2.275340816055824,1.399342158360009,tumor8,elastic,single,max
960,count,13599.0,13599.0,13599.0,13599.0,13599.0,13599.0,13599.0,13599.0,tumor8,elastic,corum,count
961,mean,0.4144023681547504,0.3962578212653343,0.1796288492934722,0.1300833990859603,636.9538201338333,6.557688065298919,0.3554424351181727,0.3894773782276208,tumor8,elastic,corum,mean
962,std,0.2000621317766228,0.2144180489255978,0.2054255581617765,0.3781881012474686,328.80502251297446,21.775919098280266,0.1430138199088488,0.1384893287762149,tumor8,elastic,corum,std
963,min,-0.0989919079345866,-0.8205649655388565,-6.405885546997941,-24.165224613600163,40.0,1.0,0.131050994222553,0.1638685570102454,tumor8,elastic,corum,min
964,25%,0.275621514808166,0.2565433436918818,0.051655432655191,0.0188229021042781,312.0,1.0,0.2647847714235743,0.2932839382687698,tumor8,elastic,corum,25%
965,50%,0.4345926747579968,0.4197293403764757,0.1622789778545487,0.1301832907826982,768.0,1.0,0.3193949555066353,0.3548699653528526,tumor8,elastic,corum,50%
966,75%,0.5650158362806625,0.5574416270872772,0.2960659550250288,0.2647624520353026,951.0,1.0,0.403734537023276,0.4497091509341142,tumor8,elastic,corum,75%
967,max,0.9018917701319854,0.9351644073563724,0.8035463356949906,0.8714146615589129,958.0,274.0,2.275340816055824,1.399342158360009,tumor8,elastic,corum,max
968,count,13606.0,13606.0,13606.0,13606.0,13606.0,13606.0,13606.0,13606.0,tumor8,elastic,string,count
969,mean,0.7049619937976243,0.5455738016394391,0.4838203717400288,0.2800092896158619,636.7121123033955,325.14625900338086,0.3216067746687094,0.3895970803021698,tumor8,elastic,string,mean
970,std,0.1664902514983657,0.1983339374118553,0.2144986642123983,0.25254588032069,328.9007092440873,232.90043976645745,0.1315464627594948,0.1386035271632021,tumor8,elastic,string,std
971,min,-1.080457531582353e-16,-0.8300252633574188,-1.386957677919236,-5.94312739985606,40.0,1.0,0.006368829486829,0.1638685570102454,tumor8,elastic,string,min
972,25%,0.6340626400832496,0.4433364105160982,0.3549307827767818,0.1496470554784216,312.0,149.0,0.2348129011879283,0.2933481957915491,tumor8,elastic,string,25%
973,50%,0.7418067780730573,0.5823071615270304,0.5138899728103712,0.303882279828204,768.0,266.0,0.2881383082229511,0.3549214538038171,tumor8,elastic,string,50%
974,75%,0.8158410943396304,0.6866778531101658,0.6370312207724098,0.4407170947233242,951.0,450.0,0.3682530115700672,0.4498125396152271,tumor8,elastic,string,75%
975,max,0.999995017052768,0.9999682397657704,0.999980542255566,0.999923995406624,958.0,966.0,2.3900379402866574,1.399342158360009,tumor8,elastic,string,max
976,count,13602.0,13602.0,13602.0,13602.0,13602.0,13602.0,13602.0,13602.0,tumor8,elastic,stringhi,count
977,mean,0.5072731161958972,0.450866098692908,0.2647394685708579,0.1831253890387622,636.8511983531833,39.23680341126305,0.3446833257187999,0.3895163443817021,tumor8,elastic,stringhi,mean
978,std,0.1993838818366467,0.210123021146037,0.202334900072798,0.2382322125012837,328.8479053364388,64.55782664495406,0.1386793392387178,0.1385341718172973,tumor8,elastic,stringhi,std
979,min,-0.0989919079345866,-0.823790233299357,-2.242340188620436,-6.980307224904875,40.0,1.0,0.1271510257717931,0.1638685570102454,tumor8,elastic,stringhi,min
980,25%,0.3799129645490863,0.3272204508477673,0.1159524396239397,0.0566884510815784,312.0,2.0,0.25441947004678,0.2933110977035951,tumor8,elastic,stringhi,25%
981,50%,0.5347392973580332,0.4808115834839851,0.2578513015444628,0.1882069365104639,768.0,10.0,0.3097234851947297,0.3548848506349433,tumor8,elastic,stringhi,50%
982,75%,0.6565720218411888,0.6054743571841971,0.4053301960586744,0.3262446928226742,951.0,48.0,0.3934260678308672,0.4497562399494214,tumor8,elastic,stringhi,75%
983,max,0.960340559392616,0.9476235305763268,0.9118709615255028,0.8962541049645995,958.0,902.0,2.2551370579550825,1.399342158360009,tumor8,elastic,stringhi,max
984,count,13637.0,13637.0,13637.0,13637.0,13637.0,13637.0,13637.0,13637.0,tumor8,elastic,all,count
985,mean,0.8833921774762906,0.6345348351899358,0.7524173094245743,0.3978064534403778,635.8025958788589,14264.0,0.2919876099895776,0.3899585229760443,tumor8,elastic,all,mean
986,std,0.1249337691559353,0.1956845215795277,0.2036019934812374,0.2508740271405745,329.2185399787141,0.0,0.1244596254867272,0.138926285376625,tumor8,elastic,all,std
987,min,-7.046264540702853e-17,-0.6626615606754044,-0.3198989994155277,-3.771866273358084,40.0,14264.0,0.0029389084050872,0.1638685570102454,tumor8,elastic,all,min
988,25%,0.8700521865946084,0.5643818357687905,0.7039877728843011,0.2773696923687917,310.0,14264.0,0.2086050506985937,0.2935587091626612,tumor8,elastic,all,25%
989,50%,0.9204673846267536,0.6838643137280045,0.8159825565789534,0.4453656126379612,767.0,14264.0,0.2589491015859937,0.3551983898226533,tumor8,elastic,all,50%
990,75%,0.9479759728627136,0.7630714478906577,0.8773684344474116,0.5642146960152354,951.0,14264.0,0.3376618159485239,0.450475978031792,tumor8,elastic,all,75%
991,max,0.9999994744724692,0.9999962146297529,0.9999966684153448,0.9999852443629588,958.0,14264.0,1.3106162431567747,1.399342158360009,tumor8,elastic,all,max
992,count,13918.0,13918.0,13918.0,13918.0,13918.0,13918.0,13918.0,13918.0,tumor8,linreg,single,count
993,mean,0.3824270496509418,0.3701268129533901,0.186126948778778,0.0894851851084738,622.7983905733582,1.0,0.3550496460817789,0.39164291638009,tumor8,linreg,single,mean
994,std,0.1996981867286319,0.2265641273874285,0.1583603346811817,3.2642264538288326,337.768613114318,0.0,0.1694164147530599,0.1398516670572379,tumor8,linreg,single,std
995,min,-2.1800276962496131e-16,-0.9391158748504632,-2.220446049250313e-16,-328.72855739203186,16.0,1.0,0.0684682047368005,0.1638685570102454,tumor8,linreg,single,min
996,25%,0.2274279652792829,0.2200938068193459,0.0517234794296732,0.0207320971218154,277.0,1.0,0.2669558522885625,0.2941264250693288,tumor8,linreg,single,25%
997,50%,0.3897735092182571,0.3884440218581116,0.1519233884886353,0.1218440500249204,763.0,1.0,0.320519728783036,0.357152802777286,tumor8,linreg,single,50%
998,75%,0.5354354556106162,0.5364021858837886,0.2866911271495826,0.2564243630024924,951.0,1.0,0.4035027096434244,0.4533203798662807,tumor8,linreg,single,75%
999,max,0.932482672920978,0.9976521714615282,0.8695239352978517,0.9932922232864172,958.0,1.0,10.730065286313277,1.399342158360009,tumor8,linreg,single,max
1000,count,13923.0,13923.0,13923.0,13923.0,13923.0,13923.0,13923.0,13923.0,tumor8,linreg,corum,count
1001,mean,0.4179494397229931,0.3942191819379496,0.2143614061659866,0.1020329930009987,622.7401422107305,6.436831142713496,0.3528004565751863,0.3916395701377069,tumor8,linreg,corum,mean
1002,std,0.1992047241981704,0.2232341750572726,0.1657541944121435,3.267324477472638,337.75428669933297,21.53883046296282,0.1713044320253308,0.1398342677370322,tumor8,linreg,corum,std
1003,min,-2.1800276962496131e-16,-0.9391158748504632,-2.220446049250313e-16,-328.72855739203186,16.0,1.0,0.0684682047368005,0.1638685570102454,tumor8,linreg,corum,min
1004,25%,0.2742034706826493,0.2553930186477076,0.0751875434161552,0.033351480827804,277.0,1.0,0.2636572745730617,0.2941266560979126,tumor8,linreg,corum,25%
1005,50%,0.4352135130600207,0.418156395640746,0.1894108019500447,0.1456075471109376,763.0,1.0,0.3182001541118023,0.3571532128789357,tumor8,linreg,corum,50%
1006,75%,0.5677491022572823,0.5575877677064486,0.3223390435019768,0.2792659530224804,951.0,1.0,0.4025939329027229,0.4533012972828517,tumor8,linreg,corum,75%
1007,max,0.9896096447040597,0.9976521714615282,0.9793272488912954,0.9932922232864172,958.0,274.0,10.730065286313277,1.399342158360009,tumor8,linreg,corum,max
1008,count,13606.0,13606.0,13606.0,13606.0,13606.0,13606.0,13606.0,13606.0,tumor8,linreg,string,count
1009,mean,0.8405650312859985,0.3329420624345307,0.7318090708596756,-6.762016562193315e+24,636.7121123033955,325.14625900338086,124768162107.20268,0.3895970803021698,tumor8,linreg,string,mean
1010,std,0.1591053141937101,0.2604802736002661,0.2277276803943854,1.7489400252208278e+26,328.9007092440873,232.90043976645745,1159044606027.1936,0.1386035271632021,tumor8,linreg,string,std
1011,min,-2.1800276962496131e-16,-0.8205649655388577,-2.220446049250313e-16,-1.1383169816827415e+28,40.0,1.0,3.5491562869308504e-15,0.1638685570102454,tumor8,linreg,string,min
1012,25%,0.7679521728993594,0.1226055470927372,0.5896553348957747,-9.550645911156986,312.0,149.0,0.3043914683817574,0.2933481957915491,tumor8,linreg,string,25%
1013,50%,0.8760951023692024,0.3800776262711008,0.7675426284430844,-0.2893387646823515,768.0,266.0,0.4315844437071804,0.3549214538038171,tumor8,linreg,string,50%
1014,75%,0.9683878877770076,0.5375782537515201,0.937699692060158,0.139445170653402,951.0,450.0,1.3694034480071866,0.4498125396152271,tumor8,linreg,string,75%
1015,max,1.0,1.0,1.0,1.0,958.0,966.0,50584917265640.78,1.399342158360009,tumor8,linreg,string,max
1016,count,13602.0,13602.0,13602.0,13602.0,13602.0,13602.0,13602.0,13602.0,tumor8,linreg,stringhi,count
1017,mean,0.5317768865089441,0.4360642959356085,0.3258968739308048,-2.871520246525213e+23,636.8511983531833,39.23680341126305,7338860743.3496065,0.3895163443817021,tumor8,linreg,stringhi,mean
1018,std,0.2076532135327034,0.209605886816119,0.21250146274246,1.4984966593294242e+25,328.8479053364388,64.55782664495406,204279195477.43265,0.1385341718172973,tumor8,linreg,stringhi,std
1019,min,-2.1800276962496131e-16,-0.8298123897447763,-0.0868487204002288,-1.3538543430101235e+27,40.0,1.0,0.1241255849202255,0.1638685570102454,tumor8,linreg,stringhi,min
1020,25%,0.394779729008107,0.3112534241514897,0.1558510354833505,0.0442337582083774,312.0,2.0,0.2574865679248697,0.2933110977035951,tumor8,linreg,stringhi,25%
1021,50%,0.5553204041752052,0.4656341962280239,0.3083807515865296,0.1771414165302619,768.0,10.0,0.3128765655396938,0.3548848506349433,tumor8,linreg,stringhi,50%
1022,75%,0.683047987111728,0.5896329226051698,0.4665545527046323,0.3183521816874009,951.0,48.0,0.4011990126537773,0.4497562399494214,tumor8,linreg,stringhi,75%
1023,max,1.0,0.990711007170978,1.0,0.978434130145288,958.0,902.0,15033275631961.326,1.399342158360009,tumor8,linreg,stringhi,max
1024,count,13637.0,13637.0,13637.0,13637.0,13637.0,13637.0,13637.0,13637.0,tumor8,linreg,all,count
1025,mean,0.9750454539672424,0.0364591441167784,0.9492131209694684,-3.1514383014494347e+24,635.8025958788589,14264.0,256286097503.19324,0.3899585229760443,tumor8,linreg,all,mean
1026,std,0.0372014960333802,0.1785038486061223,0.1184137472228081,6.369878023438258e+25,329.2185399787141,0.0,609892610465.8533,0.138926285376625,tumor8,linreg,all,std
1027,min,0.2814226803163953,-0.6700520734510639,-5.647243824274737,-6.355188212523882e+27,40.0,14264.0,3.040940332129153e-15,0.1638685570102454,tumor8,linreg,all,min
1028,25%,0.9734073262928156,-0.0474523576424963,0.9474231182753636,-7.610718000478423e+23,310.0,14264.0,20618992978.05999,0.2935587091626612,tumor8,linreg,all,25%
1029,50%,0.9835253626144024,0.0083964399917502,0.9673153984002312,-1.3927557662807433e+23,767.0,14264.0,124465460275.72195,0.3551983898226533,tumor8,linreg,all,50%
1030,75%,0.9905920144678956,0.0675240366554348,0.9812725021377598,-2.8539592829005526e+21,951.0,14264.0,287956240360.0749,0.450475978031792,tumor8,linreg,all,75%
1031,max,1.0,1.0,1.0,1.0,958.0,14264.0,22746755197358.0,1.399342158360009,tumor8,linreg,all,max
1032,count,13595.0,13595.0,13595.0,13595.0,13595.0,13595.0,13595.0,13595.0,tumor8,boosting,single,count
1033,mean,0.9070197929621956,0.4236374896047092,0.8195581053955093,-0.0055163491533893,636.9742552408974,1.0,0.3737066923141482,0.3894894052445279,tumor8,boosting,single,mean
1034,std,0.1192464584585171,0.2191593983616303,0.1533788488413531,0.5278245339890468,328.8427731327183,0.0,0.155934407935536,0.1385061046245532,tumor8,boosting,single,std
1035,min,-0.0095641408798975,-0.6582350697406477,-0.0141285490295013,-21.348761655493725,40.0,1.0,0.0014032181245857,0.1638685570102454,tumor8,boosting,single,min
1036,25%,0.9047518645463012,0.2998612827615843,0.7863782199824567,-0.1256017951034697,312.0,1.0,0.2704379689962452,0.2932839382687698,tumor8,boosting,single,25%
1037,50%,0.9266237486297072,0.448101471563822,0.8376688115736959,0.0863408028629882,768.0,1.0,0.3305356086961766,0.3548699653528526,tumor8,boosting,single,50%
1038,75%,0.9533446643677256,0.574898368632444,0.8979845489527798,0.2636423709130515,951.0,1.0,0.4292288274218278,0.4497416773919869,tumor8,boosting,single,75%
1039,max,0.9999996960561852,0.9999988859567694,0.9999992790458108,0.9999975335715824,958.0,1.0,2.226231671009855,1.399342158360009,tumor8,boosting,single,max
1040,count,13599.0,13599.0,13599.0,13599.0,13599.0,13599.0,13599.0,13599.0,tumor8,boosting,corum,count
1041,mean,0.9206895415953682,0.4760707511027738,0.8498600108631318,0.0798801314933253,636.9538201338333,6.457533642179572,0.3582920007469575,0.3894773782276208,tumor8,boosting,corum,mean
1042,std,0.1194157055552365,0.2326748347116385,0.1555334337013961,0.5308367736881958,328.80502251297446,21.587937985289635,0.160619559397841,0.1384893287762149,tumor8,boosting,corum,std
1043,min,-0.0095641408798975,-0.6582350697406477,-0.0141285490295013,-21.348761655493725,40.0,1.0,0.0014032181245857,0.1638685570102454,tumor8,boosting,corum,min
1044,25%,0.9147662341350142,0.3467375001445628,0.8116219408246772,-0.0629298396694586,312.0,1.0,0.2523822239619363,0.2932839382687698,tumor8,boosting,corum,25%
1045,50%,0.9426812978427148,0.5097185620105127,0.8751945667444546,0.1723328740569758,768.0,1.0,0.3191493476884999,0.3548699653528526,tumor8,boosting,corum,50%
